date,fund,fund_scope,fund_level_ntd,fund_level_100m_ntd,reported_fund_level_ntd,fund_ytd_return_pct,fund_annualized_return_pct,taiwan_registered_population,taiwan_deaths,taiwan_age_60plus_annual_deaths,taiwan_age_60plus_population,taiwan_age_60plus_monthly_mortality_rate,taiwan_age_60plus_mortality_reference_year,labor_insurance_old_age_pension_recipients,monthly_pension_recipients,new_monthly_pension_recipients,estimated_new_monthly_pension_recipients,unshifted_estimated_new_monthly_pension_recipients,new_monthly_pension_recipients_shift,reported_new_monthly_pension_recipients,new_monthly_pension_recipients_method,lumpsum_recipients,source_title,source_url,population_source_url,pension_recipients_source_url,lumpsum_recipients_source_url,payment_month_new_monthly_pension_recipients,payment_month_estimated_new_monthly_pension_recipients,payment_month_unshifted_estimated_new_monthly_pension_recipients,payment_month_reported_new_monthly_pension_recipients,payment_month_new_monthly_pension_recipients_method,new_monthly_pension_recipients_source_period,new_monthly_pension_recipients_source_url
2009-01,勞工保險基金,普通事故及職業災害保險,200243829119,2002.4383,,,,23046177,9689,105541,3368410,0.0026493138,2009,0,0,15707,15707,18159,-2452.130046,,estimated_from_stock_change_mortality_and_shift,18125,1月,https://www.blf.gov.tw/media/mlrjsejf/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-946-a06147cff8222bc6c2b82df2a4beecce.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://www.bli.gov.tw/0105220.html,https://events.bli.gov.tw/report/attachment_file/report/month/09801/1181102020.csv,0,0,0,,estimated_from_stock_change_mortality_and_shift,2009-02,https://events.bli.gov.tw/report/attachment_file/report/month/09802/a12010.csv
2009-02,勞工保險基金,普通事故及職業災害保險,193961295769,1939.613,,,,23049407,15877,105541,3368410,0.0026493138,2009,18159,18159,6732,6732,9184,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5562,2月,https://www.blf.gov.tw/media/lvaj0dkx/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-947-c998d2f96efc7832355b4d33d6f2c9db.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09802/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09802/1181102020.csv,15707,15707,18159,,estimated_from_stock_change_mortality_and_shift,2009-03,https://events.bli.gov.tw/report/attachment_file/report/month/09803/a12010.csv
2009-03,勞工保險基金,普通事故及職業災害保險,192729506302,1927.2951,,,,23058550,12635,105541,3368410,0.0026493138,2009,27295,27295,4623,4623,7075,-2452.130046,,estimated_from_stock_change_mortality_and_shift,8066,3月,https://www.blf.gov.tw/media/ruhj0khx/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-948-106b544a8d081146de364bac0eda8edb.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09803/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09803/1181102020.csv,6732,6732,9184,,estimated_from_stock_change_mortality_and_shift,2009-04,https://events.bli.gov.tw/report/attachment_file/report/month/09804/a12010.csv
2009-04,勞工保險基金,普通事故及職業災害保險,195198099036,1951.981,,,,23059339,11953,105541,3368410,0.0026493138,2009,34298,34298,2627,2627,5079,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7148,4月,https://www.blf.gov.tw/media/hxqh0u3g/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-949-212cf65e88d31a49dff6deb8ed95cb0e.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09804/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09804/1181102020.csv,4623,4623,7075,,estimated_from_stock_change_mortality_and_shift,2009-05,https://events.bli.gov.tw/report/attachment_file/report/month/09805/a12010.csv
2009-05,勞工保險基金,普通事故及職業災害保險,236094119374,2360.9412,,,,23063027,10327,105541,3368410,0.0026493138,2009,39286,39286,900,900,3352,-2452.130046,,estimated_from_stock_change_mortality_and_shift,4896,5月,https://www.blf.gov.tw/media/tjlmg5n5/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-953-a9a1efcdbcb765b2708d3b7e1e7001af.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09805/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09805/1181102020.csv,2627,2627,5079,,estimated_from_stock_change_mortality_and_shift,2009-06,https://events.bli.gov.tw/report/attachment_file/report/month/09806/a12010.csv
2009-06,勞工保險基金,普通事故及職業災害保險,241376009281,2413.7601,,,,23069345,12422,105541,3368410,0.0026493138,2009,42534,42534,2489,2489,4941,-2452.130046,,estimated_from_stock_change_mortality_and_shift,9667,6月,https://www.blf.gov.tw/media/4vghpjlj/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-954-eee6f7743e20a3434de17f1f586f962a.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09806/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09806/1181102020.csv,900,900,3352,,estimated_from_stock_change_mortality_and_shift,2009-07,https://events.bli.gov.tw/report/attachment_file/report/month/09807/a12010.csv
2009-07,勞工保險基金,普通事故及職業災害保險,254710759933,2547.1076,,,,23077191,11609,105541,3368410,0.0026493138,2009,47362,47362,1800,1800,4252,-2452.130046,,estimated_from_stock_change_mortality_and_shift,10514,7月,https://www.blf.gov.tw/media/xkddqm2f/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-955-db47b17d9ce3d375ff874ca19240a7a6.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09807/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09807/1181102020.csv,2489,2489,4941,,estimated_from_stock_change_mortality_and_shift,2009-08,https://events.bli.gov.tw/report/attachment_file/report/month/09808/a12010.csv
2009-08,勞工保險基金,普通事故及職業災害保險,260083291870,2600.8329,,12.79,19.785954,23082125,11824,105541,3368410,0.0026493138,2009,51489,51489,962,962,3414,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7489,8月,https://www.blf.gov.tw/media/jmwfaaz1/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-956-b2090505d106084493189f2e66aac4a5.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09808/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09808/1181102020.csv,1800,1800,4252,,estimated_from_stock_change_mortality_and_shift,2009-09,https://events.bli.gov.tw/report/attachment_file/report/month/09809/a12010.csv
2009-09,勞工保險基金,普通事故及職業災害保險,271165346493,2711.6535,,15.5,21.183264,23086441,11610,105541,3368410,0.0026493138,2009,54767,54767,1495,1495,3947,-2452.130046,,estimated_from_stock_change_mortality_and_shift,8297,9月,https://www.blf.gov.tw/media/vo2bcme5/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-957-b482b472142ea92a9df84dda80f19553.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09809/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09809/1181102020.csv,962,962,3414,,estimated_from_stock_change_mortality_and_shift,2009-10,https://events.bli.gov.tw/report/attachment_file/report/month/09810/a12010.csv
2009-10,勞工保險基金,普通事故及職業災害保險,274708851397,2747.0885,,14.14,17.199414,23098049,11476,105541,3368410,0.0026493138,2009,58569,58569,1404,1404,3856,-2452.130046,,estimated_from_stock_change_mortality_and_shift,8534,10月,https://www.blf.gov.tw/media/lp4hyc1g/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-958-1e1fa4ce634102e6b1fc4a8d1004025f.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09810/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09810/1181102020.csv,1495,1495,3947,,estimated_from_stock_change_mortality_and_shift,2009-11,https://events.bli.gov.tw/report/attachment_file/report/month/09811/a12010.csv
2009-11,勞工保險基金,普通事故及職業災害保險,283447744154,2834.4774,,15.59,17.122488,23109141,11450,105541,3368410,0.0026493138,2009,62270,62270,1075,1075,3527,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7686,11月,https://www.blf.gov.tw/media/td1l3hoy/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-959-18d555c6d51f91f867cccb6780ba2e5c.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09811/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09811/1181102020.csv,1404,1404,3856,,estimated_from_stock_change_mortality_and_shift,2009-12,https://events.bli.gov.tw/report/attachment_file/report/month/09812/a12010.csv
2009-12,勞工保險基金,普通事故及職業災害保險,296607797498,2966.078,,18.21,18.21,23119772,12710,105541,3368410,0.0026493138,2009,65632,65632,3154,3154,5606,-2452.130046,,estimated_from_stock_change_mortality_and_shift,8501,12月,https://www.blf.gov.tw/media/bcwjgduj/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-960-840df2476182cb65713223126a4376ee.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09812/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09812/1181102020.csv,1075,1075,3527,,estimated_from_stock_change_mortality_and_shift,2010-01,https://events.bli.gov.tw/report/attachment_file/report/month/09901/a12010.csv
2010-01,勞工保險基金,普通事故及職業災害保險,293714687760,2937.1469,,-2.39,-25.194806,23124514,12496,108596,3515174,0.0026116469,2010,71067,71067,1744,1744,4197,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6551,1月,https://www.blf.gov.tw/media/todnivxt/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1001-14ecca517e609010d8332b71546b39fa.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09901/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09901/1181102020.csv,3154,3154,5606,,estimated_from_stock_change_mortality_and_shift,2010-02,https://events.bli.gov.tw/report/attachment_file/report/month/09902/a12010.csv
2010-02,勞工保險基金,普通事故及職業災害保險,297199851655,2971.9985,,-2.89,-16.134426,23127845,11150,108596,3515174,0.0026116469,2010,75078,75078,510,510,2962,-2452.130046,,estimated_from_stock_change_mortality_and_shift,3538,2月,https://www.blf.gov.tw/media/iynf5uvy/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1002-60799e97fa058aec3c36f6bbb07c481d.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09902/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09902/1181102020.csv,1744,1744,4197,,estimated_from_stock_change_mortality_and_shift,2010-03,https://events.bli.gov.tw/report/attachment_file/report/month/09903/a12010.csv
2010-03,勞工保險基金,普通事故及職業災害保險,308274114977,3082.7411,,-1.35,-5.291631,23131093,13943,108596,3515174,0.0026116469,2010,77844,77844,3080,3080,5532,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6119,3月,https://www.blf.gov.tw/media/uu5okmrc/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1003-c68a5c3dd8e528734628381dde1712a9.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09903/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09903/1181102020.csv,510,510,2962,,estimated_from_stock_change_mortality_and_shift,2010-04,https://events.bli.gov.tw/report/attachment_file/report/month/09904/a12010.csv
2010-04,勞工保險基金,普通事故及職業災害保險,315752007093,3157.5201,,-0.89,-2.646307,23133074,12125,108596,3515174,0.0026116469,2010,83173,83173,2422,2422,4874,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6259,4月,https://www.blf.gov.tw/media/21vcncjc/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1004-2139b1906f9142ec48ce4188637b1e7b.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09904/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09904/1181102020.csv,3080,3080,5532,,estimated_from_stock_change_mortality_and_shift,2010-05,https://events.bli.gov.tw/report/attachment_file/report/month/09905/a12010.csv
2010-05,勞工保險基金,普通事故及職業災害保險,318432626083,3184.3263,,-3.65,-8.537277,23135715,11379,108596,3515174,0.0026116469,2010,87830,87830,1696,1696,4148,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5665,5月,https://www.blf.gov.tw/media/cxefrnew/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1005-e0bcd4d83ba57ec3cbc59d833781249b.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09905/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09905/1181102020.csv,2422,2422,4874,,estimated_from_stock_change_mortality_and_shift,2010-06,https://events.bli.gov.tw/report/attachment_file/report/month/09906/a12010.csv
2010-06,勞工保險基金,普通事故及職業災害保險,322811978170,3228.1198,,-3.67,-7.205311,23138381,11714,108596,3515174,0.0026116469,2010,91749,91749,3421,3421,5874,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5660,6月,https://www.blf.gov.tw/media/ag2pdwxk/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1006-2fe3800b1515a1a31b0f0bd1f8bccec6.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09906/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09906/1181102020.csv,1696,1696,4148,,estimated_from_stock_change_mortality_and_shift,2010-07,https://events.bli.gov.tw/report/attachment_file/report/month/09907/a12010.csv
2010-07,勞工保險基金,普通事故及職業災害保險,333803046912,3338.0305,,-0.52,-0.889772,23142460,12259,108596,3515174,0.0026116469,2010,97383,97383,2427,2427,4879,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6945,7月,https://www.blf.gov.tw/media/zwtlurvi/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1007-87e26366404188f7d502231fe7db370d.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09907/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09907/1181102020.csv,3421,3421,5874,,estimated_from_stock_change_mortality_and_shift,2010-08,https://events.bli.gov.tw/report/attachment_file/report/month/09908/a12010.csv
2010-08,勞工保險基金,普通事故及職業災害保險,339726940182,3397.2694,,-0.68,-1.018264,23145020,12184,108596,3515174,0.0026116469,2010,102008,102008,2014,2014,4466,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5747,8月,https://www.blf.gov.tw/media/rxjdqphd/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1008-664a06a4cea37348d1ebc23c33fceef5.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09908/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09908/1181102020.csv,2427,2427,4879,,estimated_from_stock_change_mortality_and_shift,2010-09,https://events.bli.gov.tw/report/attachment_file/report/month/09909/a12010.csv
2010-09,勞工保險基金,普通事故及職業災害保險,354449539387,3544.4954,,1.86,2.487656,23146090,11722,108596,3515174,0.0026116469,2010,106208,106208,2113,2113,4565,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5367,9月,https://www.blf.gov.tw/media/zgwp4y4p/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1010-b02291c11dae88f8d5075cb4f4d8ef70.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09909/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09909/1181102020.csv,2014,2014,4466,,estimated_from_stock_change_mortality_and_shift,2010-10,https://events.bli.gov.tw/report/attachment_file/report/month/09910/a12010.csv
2010-10,勞工保險基金,普通事故及職業災害保險,360785548529,3607.8555,,2.28,2.742201,23150923,11469,108596,3515174,0.0026116469,2010,110496,110496,1734,1734,4187,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5676,10月,https://www.blf.gov.tw/media/3afd3dpr/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1011-c179ced2b88450af63d35a093343eaae.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09910/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09910/1181102020.csv,2113,2113,4565,,estimated_from_stock_change_mortality_and_shift,2010-11,https://events.bli.gov.tw/report/attachment_file/report/month/09911/a12010.csv
2010-11,勞工保險基金,普通事故及職業災害保險,366092946602,3660.9295,,1.95,2.129147,23157178,12444,108596,3515174,0.0026116469,2010,114394,114394,1955,1955,4407,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5136,11月,https://www.blf.gov.tw/media/zayho0x3/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1012-9a6b5ee2897400dfde14e7d4f8437069.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09911/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09911/1181102020.csv,1734,1734,4187,,estimated_from_stock_change_mortality_and_shift,2010-12,https://events.bli.gov.tw/report/attachment_file/report/month/09912/a12010.csv
2010-12,勞工保險基金,普通事故及職業災害保險,376717475852,3767.1748,,3.96,3.96,23162123,12887,108596,3515174,0.0026116469,2010,118502,118502,5288,5288,7740,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5803,12月,https://www.blf.gov.tw/media/x0tamwrc/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1013-33a186efc66589d22355a69f411fa7b4.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09912/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/09912/1181102020.csv,1955,1955,4407,,estimated_from_stock_change_mortality_and_shift,2011-01,https://events.bli.gov.tw/report/attachment_file/report/month/10001/a12010.csv
2011-01,勞工保險基金,普通事故及職業災害保險,380864430253,3808.6443,,3.88,3.88,23164628,14313,115037,3703570,0.0026260239,2011,125931,125931,2860,2860,5312,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6519,1月,https://www.blf.gov.tw/media/te4onxf1/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-987-c0f1c42871f15c3e2a322de17d860007.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10001/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10001/1181102020.csv,5288,5288,7740,,estimated_from_stock_change_mortality_and_shift,2011-02,https://events.bli.gov.tw/report/attachment_file/report/month/10002/a12010.csv
2011-02,勞工保險基金,普通事故及職業災害保險,388772685580,3887.7269,,-6.06,-6.06,23164457,12783,115037,3703570,0.0026260239,2011,130912,130912,1647,1647,4099,-2452.130046,,estimated_from_stock_change_mortality_and_shift,3172,2月,https://www.blf.gov.tw/media/l1ahtgda/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-988-ee206990c8f31cb7415eeb95b26a9436.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10002/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10002/1181102020.csv,2860,2860,5312,,estimated_from_stock_change_mortality_and_shift,2011-03,https://events.bli.gov.tw/report/attachment_file/report/month/10003/a12010.csv
2011-03,勞工保險基金,普通事故及職業災害保險,396820304811,3968.203,,-0.62,-2.457031,23165878,16007,115037,3703570,0.0026260239,2011,134667,134667,4826,4826,7278,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5764,3月,https://www.blf.gov.tw/media/o2pg5kla/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-989-05dfb103f445a20fba7884fa4eaa9d1a.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10003/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10003/1181102020.csv,1647,1647,4099,,estimated_from_stock_change_mortality_and_shift,2011-04,https://events.bli.gov.tw/report/attachment_file/report/month/10004/a12010.csv
2011-04,勞工保險基金,普通事故及職業災害保險,408425305040,4084.2531,,0.97,2.938318,23170321,13306,115037,3703570,0.0026260239,2011,141591,141591,2920,2920,5372,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5609,4月,https://www.blf.gov.tw/media/it2js0wo/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-990-47f5b2acb67e5d9e995253e93cd20cb4.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10004/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10004/1181102020.csv,4826,4826,7278,,estimated_from_stock_change_mortality_and_shift,2011-05,https://events.bli.gov.tw/report/attachment_file/report/month/10005/a12010.csv
2011-05,勞工保險基金,普通事故及職業災害保險,418515950853,4185.1595,,1.13,2.733484,23174528,12905,115037,3703570,0.0026260239,2011,146591,146591,3161,3161,5613,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5391,5月,https://www.blf.gov.tw/media/rkqjcicf/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-991-7d79d0eaf4609927decd5837dbcd1875.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10005/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10005/1181102020.csv,2920,2920,5372,,estimated_from_stock_change_mortality_and_shift,2011-06,https://events.bli.gov.tw/report/attachment_file/report/month/10006/a12010.csv
2011-06,勞工保險基金,普通事故及職業災害保險,425716083395,4257.1608,,0.4,0.8016,23180477,12098,115037,3703570,0.0026260239,2011,151819,151819,5072,5072,7524,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5282,6月,https://www.blf.gov.tw/media/rs0pa0sd/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-992-f4770a48116e635b72ef62e2174f6a4e.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10006/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10006/1181102020.csv,3161,3161,5613,,estimated_from_stock_change_mortality_and_shift,2011-07,https://events.bli.gov.tw/report/attachment_file/report/month/10007/a12010.csv
2011-07,勞工保險基金,普通事故及職業災害保險,433968825822,4339.6883,,1.61,2.775846,23188078,11141,115037,3703570,0.0026260239,2011,158944,158944,3707,3707,6159,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6364,7月,https://www.blf.gov.tw/media/xz2kuokh/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-993-d6df7f99afe716f3f22ed286bcbf2e25.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10007/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10007/1181102020.csv,5072,5072,7524,,estimated_from_stock_change_mortality_and_shift,2011-08,https://events.bli.gov.tw/report/attachment_file/report/month/10008/a12010.csv
2011-08,勞工保險基金,普通事故及職業災害保險,429084040646,4290.8404,,-1.45,-2.167096,23193638,12287,115037,3703570,0.0026260239,2011,164686,164686,3841,3841,6293,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5880,8月,https://www.blf.gov.tw/media/00fiqyg1/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-994-2d534b6ecbe77f12bdf3c98fcdc73eba.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10008/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10008/1181102020.csv,3707,3707,6159,,estimated_from_stock_change_mortality_and_shift,2011-09,https://events.bli.gov.tw/report/attachment_file/report/month/10009/a12010.csv
2011-09,勞工保險基金,普通事故及職業災害保險,429815822633,4298.1582,,-4.45,-5.888884,23197947,11660,115037,3703570,0.0026260239,2011,170547,170547,4751,4751,7203,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5293,9月,https://www.blf.gov.tw/media/k4tje11l/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-995-521ab46433824b29e149985c838309eb.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10009/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10009/1181102020.csv,3841,3841,6293,,estimated_from_stock_change_mortality_and_shift,2011-10,https://events.bli.gov.tw/report/attachment_file/report/month/10010/a12010.csv
2011-10,勞工保險基金,普通事故及職業災害保險,445253958224,4452.5396,,-1.83,-2.191962,23205605,11581,115037,3703570,0.0026260239,2011,177302,177302,3764,3764,6217,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5658,10月,https://www.blf.gov.tw/media/ynrlmlgc/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-996-ae35bbc389579bc18d6db2ae133a6071.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10010/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10010/1181102020.csv,4751,4751,7203,,estimated_from_stock_change_mortality_and_shift,2011-11,https://events.bli.gov.tw/report/attachment_file/report/month/10011/a12010.csv
2011-11,勞工保險基金,普通事故及職業災害保險,445274015114,4452.7402,,-3.7,-4.029498,23214620,12109,115037,3703570,0.0026260239,2011,183053,183053,3692,3692,6144,-2452.130046,,estimated_from_stock_change_mortality_and_shift,5465,11月,https://www.blf.gov.tw/media/05zbx2lg/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-997-392a78a8d214d4e64dd90616e41ae4bb.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10011/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10011/1181102020.csv,3764,3764,6217,,estimated_from_stock_change_mortality_and_shift,2011-12,https://events.bli.gov.tw/report/attachment_file/report/month/10012/a12010.csv
