date,fund,fund_scope,fund_level_ntd,fund_level_100m_ntd,reported_fund_level_ntd,taiwan_registered_population,labor_insurance_old_age_pension_recipients,source_title,source_url,population_source_url,pension_recipients_source_url,B,Q,V,q
2009-02-01,勞工保險基金,普通事故及職業災害保險,193961295769,1939.613,,23049407,18159,2月,https://www.blf.gov.tw/media/lvaj0dkx/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-947-c998d2f96efc7832355b4d33d6f2c9db.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09802/a12010.csv,0.08415023248493984,0.0007878293788642805,26.60686196085164,0.9115159933496044
2009-03-01,勞工保險基金,普通事故及職業災害保險,192729506302,1927.2951,,23058550,27295,3月,https://www.blf.gov.tw/media/ruhj0khx/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-948-106b544a8d081146de364bac0eda8edb.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09803/a12010.csv,0.08358266512942054,0.0011837257763389285,26.567233318697156,0.910444775257209
2009-04-01,勞工保險基金,普通事故及職業災害保險,195198099036,1951.981,,23059339,34298,4月,https://www.blf.gov.tw/media/hxqh0u3g/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-949-212cf65e88d31a49dff6deb8ed95cb0e.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09804/a12010.csv,0.08465034450293653,0.0014873800155329692,26.479564081387558,0.9080333164398344
2009-05-01,勞工保險基金,普通事故及職業災害保險,236094119374,2360.9412,,23063027,39286,5月,https://www.blf.gov.tw/media/tjlmg5n5/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-953-a9a1efcdbcb765b2708d3b7e1e7001af.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09805/a12010.csv,0.10236909464399449,0.0017034190698384907,26.567881402790402,0.9104623875596933
2009-06-01,勞工保險基金,普通事故及職業災害保險,241376009281,2413.7601,,23069345,42534,6月,https://www.blf.gov.tw/media/4vghpjlj/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-954-eee6f7743e20a3434de17f1f586f962a.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09806/a12010.csv,0.10463062964336439,0.0018437454552784225,26.55562474116818,0.9101287716419573
2009-07-01,勞工保險基金,普通事故及職業災害保險,254710759933,2547.1076,,23077191,47362,7月,https://www.blf.gov.tw/media/xkddqm2f/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-955-db47b17d9ce3d375ff874ca19240a7a6.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09807/a12010.csv,0.11037338120267758,0.0020523295057877713,26.55654408456023,0.9101538342026787
2009-08-01,勞工保險基金,普通事故及職業災害保險,260083291870,2600.8329,,23082125,51489,8月,https://www.blf.gov.tw/media/jmwfaaz1/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-956-b2090505d106084493189f2e66aac4a5.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09808/a12010.csv,0.1126773604553307,0.002230687165934679,26.530423547767807,0.9094392948606841
2009-09-01,勞工保險基金,普通事故及職業災害保險,271165346493,2711.6535,,23086441,54767,9月,https://www.blf.gov.tw/media/vo2bcme5/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-957-b482b472142ea92a9df84dda80f19553.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09809/a12010.csv,0.11745653931370365,0.0023722582445687493,26.531919389482084,0.9094803520517718
2009-10-01,勞工保險基金,普通事故及職業災害保險,274708851397,2747.0885,,23098049,58569,10月,https://www.blf.gov.tw/media/lp4hyc1g/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-958-1e1fa4ce634102e6b1fc4a8d1004025f.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09810/a12010.csv,0.1189316255225712,0.0025356687051793854,26.507246892442364,0.9088010067358225
2009-11-01,勞工保險基金,普通事故及職業災害保險,283447744154,2834.4774,,23109141,62270,11月,https://www.blf.gov.tw/media/td1l3hoy/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-959-18d555c6d51f91f867cccb6780ba2e5c.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09811/a12010.csv,0.12265611437223047,0.0026946047020960234,26.507712786123058,0.9088138772778525
2009-12-01,勞工保險基金,普通事故及職業災害保險,296607797498,2966.078,,23119772,65632,12月,https://www.blf.gov.tw/media/bcwjgduj/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-960-840df2476182cb65713223126a4376ee.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09812/a12010.csv,0.1282918350137709,0.0028387823201716693,26.54273059212273,0.9097765950286343
2010-01-01,勞工保險基金,普通事故及職業災害保險,293714687760,2937.1469,,23124514,71067,1月,https://www.blf.gov.tw/media/todnivxt/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1001-14ecca517e609010d8332b71546b39fa.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09901/a12010.csv,0.12701442623183345,0.0030732321552790257,26.484258668862473,0.9081639128339694
2010-02-01,勞工保險基金,普通事故及職業災害保險,297199851655,2971.9985,,23127845,75078,2月,https://www.blf.gov.tw/media/iynf5uvy/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1002-60799e97fa058aec3c36f6bbb07c481d.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09902/a12010.csv,0.12850304542208751,0.003246216843808837,26.4612231162384,0.9075214971882242
2010-03-01,勞工保險基金,普通事故及職業災害保險,308274114977,3082.7411,,23131093,77844,3月,https://www.blf.gov.tw/media/uu5okmrc/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1003-c68a5c3dd8e528734628381dde1712a9.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09903/a12010.csv,0.1332726105839443,0.0033653403235203803,26.47262575036701,0.9078399968303851
2010-04-01,勞工保險基金,普通事故及職業災害保險,315752007093,3157.5201,,23133074,83173,4月,https://www.blf.gov.tw/media/21vcncjc/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1004-2139b1906f9142ec48ce4188637b1e7b.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09904/a12010.csv,0.13649375223240975,0.0035954149457179795,26.4454927551938,0.9070804925549145
2010-05-01,勞工保險基金,普通事故及職業災害保險,318432626083,3184.3263,,23135715,87830,5月,https://www.blf.gov.tw/media/cxefrnew/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1005-e0bcd4d83ba57ec3cbc59d833781249b.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09905/a12010.csv,0.1376368208559796,0.0037962950356191716,26.411059908460288,0.9061085658253059
2010-06-01,勞工保險基金,普通事故及職業災害保險,322811978170,3228.1198,,23138381,91749,6月,https://www.blf.gov.tw/media/ag2pdwxk/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1006-2fe3800b1515a1a31b0f0bd1f8bccec6.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09906/a12010.csv,0.13951364106676262,0.00396522989227293,26.388983683925268,0.9054806410762382
2010-07-01,勞工保險基金,普通事故及職業災害保險,333803046912,3338.0305,,23142460,97383,7月,https://www.blf.gov.tw/media/zwtlurvi/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1007-87e26366404188f7d502231fe7db370d.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09907/a12010.csv,0.1442383596696289,0.004207979618415674,26.400215333933062,0.9058005769557427
2010-08-01,勞工保險基金,普通事故及職業災害保險,339726940182,3397.2694,,23145020,102008,8月,https://www.blf.gov.tw/media/rxjdqphd/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1008-664a06a4cea37348d1ebc23c33fceef5.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09908/a12010.csv,0.1467818736739048,0.004407341190459114,26.380078666818893,0.9052262884919571
2010-09-01,勞工保險基金,普通事故及職業災害保險,354449539387,3544.4954,,23146090,106208,9月,https://www.blf.gov.tw/media/zgwp4y4p/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1010-b02291c11dae88f8d5075cb4f4d8ef70.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09909/a12010.csv,0.15313581662691192,0.004588593581032477,26.389240243259835,0.9054879600711113
2010-10-01,勞工保險基金,普通事故及職業災害保險,360785548529,3607.8555,,23150923,110496,10月,https://www.blf.gov.tw/media/3afd3dpr/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1011-c179ced2b88450af63d35a093343eaae.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09910/a12010.csv,0.1558406757816956,0.004772855060681598,26.36919953509158,0.9049147180739162
2010-11-01,勞工保險基金,普通事故及職業災害保險,366092946602,3660.9295,,23157178,114394,11月,https://www.blf.gov.tw/media/zayho0x3/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1012-9a6b5ee2897400dfde14e7d4f8437069.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09911/a12010.csv,0.15809048347860002,0.004939893798803982,26.35514710898396,0.9045109102685326
2010-12-01,勞工保險基金,普通事故及職業災害保險,376717475852,3767.1748,,23162123,118502,12月,https://www.blf.gov.tw/media/x0tamwrc/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-1013-33a186efc66589d22355a69f411fa7b4.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/09912/a12010.csv,0.16264375931860822,0.005116197681879161,26.375087858678192,0.9050834690149577
2011-01-01,勞工保險基金,普通事故及職業災害保險,380864430253,3808.6443,,23164628,125931,1月,https://www.blf.gov.tw/media/te4onxf1/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-987-c0f1c42871f15c3e2a322de17d860007.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10001/a12010.csv,0.1644163809809508,0.005436348902300525,26.321991399437493,0.9035520703397172
2011-02-01,勞工保險基金,普通事故及職業災害保險,388772685580,3887.7269,,23164457,130912,2月,https://www.blf.gov.tw/media/l1ahtgda/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-988-ee206990c8f31cb7415eeb95b26a9436.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10002/a12010.csv,0.1678315557234948,0.005651416737288511,26.302850331007924,0.9029946161228228
2011-03-01,勞工保險基金,普通事故及職業災害保險,396820304811,3968.203,,23165878,134667,3月,https://www.blf.gov.tw/media/o2pg5kla/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-989-05dfb103f445a20fba7884fa4eaa9d1a.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10003/a12010.csv,0.17129517163605887,0.005813161927210357,26.292981083948696,0.9027060671570891
2011-04-01,勞工保險基金,普通事故及職業災害保險,408425305040,4084.2531,,23170321,141591,4月,https://www.blf.gov.tw/media/it2js0wo/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-990-47f5b2acb67e5d9e995253e93cd20cb4.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10004/a12010.csv,0.1762708876756606,0.006110877790601175,26.281490680017697,0.9023691555208659
2011-05-01,勞工保險基金,普通事故及職業災害保險,418515950853,4185.1595,,23174528,146591,5月,https://www.blf.gov.tw/media/rkqjcicf/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-991-7d79d0eaf4609927decd5837dbcd1875.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10005/a12010.csv,0.1805930851549598,0.006325522573749938,26.281130045026558,0.9023585644736984
2011-06-01,勞工保險基金,普通事故及職業災害保險,425716083395,4257.1608,,23180477,151819,6月,https://www.blf.gov.tw/media/rs0pa0sd/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-992-f4770a48116e635b72ef62e2174f6a4e.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10006/a12010.csv,0.18365285727079733,0.00654943381881227,26.25642700340863,0.9016306484330265
2011-07-01,勞工保險基金,普通事故及職業災害保險,433968825822,4339.6883,,23188078,158944,7月,https://www.blf.gov.tw/media/xz2kuokh/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-993-d6df7f99afe716f3f22ed286bcbf2e25.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10007/a12010.csv,0.18715170175898152,0.006854556897729945,26.216485076899534,0.9004434636734819
2011-08-01,勞工保險基金,普通事故及職業災害保險,429084040646,4290.8404,,23193638,164686,8月,https://www.blf.gov.tw/media/00fiqyg1/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-994-2d534b6ecbe77f12bdf3c98fcdc73eba.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10008/a12010.csv,0.18500074919079104,0.007100481606205977,26.152537100804814,0.8985162131296355
2011-09-01,勞工保險基金,普通事故及職業災害保險,429815822633,4298.1582,,23197947,170547,9月,https://www.blf.gov.tw/media/k4tje11l/d-library-downloads-blf_cht_file_20170316-sitebuilderuploads-995-521ab46433824b29e149985c838309eb.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10009/a12010.csv,0.1852818366353712,0.007351814365297067,26.111044710205952,0.8972480848477
